상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용,맛 만족도,Cupping Note 향미,Cupping Note 산미,Cupping Note 단맛,Cupping Note 바디감,Cupping Note 밸런스,Rosting Point,origin,text
에티오피아예가체프g4,이*수,5,등록된 헤드라인이 없습니다,콩스콩스를 알게 된 이후로 항상 원두콩 떨어지면 이용하고 있습니다.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,윤*혜,5,늘재구매합니다,다른 곳에 비해 콩 상태도 좋고 저렴해서 늘 구매합니다,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,신*수,5,등록된 헤드라인이 없습니다,■ 재구매 의사 있어요 ■강추 입니다■이 상품 품질평이 도움이 되셨나요?,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,콩야사랑해,5,등록된 헤드라인이 없습니다,☆찐돈찐산☆여름이면 더치커피 없인 못살정도로푹 빠져있어요쿠팡에 있는 분쇄커피중에향이 젤 좋고더치를 내렸을때풍미가 좋아요커피에 대해 1도 모르지만저는 이제품을 꾸준히 구매하고있습니다추천드립니다!☆찐돈찐산☆,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,대나무숲,5,추천해요,와~~ 진짜 향도 좋고 원두 너무 좋아요! 개봉하자마자 향이 남다릅니다. 너무 만족스러워요!! 사무실에서 핸드드립해서 마시는데 내리는 족족 클리어입니다. 다 먹으면 100프로 재구매할 예정입니다. 강추해요!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*정,5,등록된 헤드라인이 없습니다,가성비 갑 원두임  향이 기가막히게 퍼지고 기분이 좋아지게함  보름에 1키로 소비함  다른커피 못먹게 하는 마법이 있음 ㅎ 서비스로 마스크주시는데 그건 싫음 걍 커피샘플을 더주세요~~**또 주문할때가 되어가는군,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*열,5,좋은 제품이에요 ~,당일 로스팅한 상품 보내주셔서 감사합니다. 향도 좋고 크레마도 좋네요. 저는 라바0만 애용했는데  커피는 색다르네요~~,괜찮아요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,임*영,5,등록된 헤드라인이 없습니다,원두가 기름이돌고 맛이 괜찮아요볶은지 얼마안됐다는게 느껴져요서비스로 뭐를 꼭 한개씩 넣어주는데  사람사는 정이 느껴지더라구요-------------------------이회사껏만 쭉 먹고있어요다른상품들도 다 좋더라구요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,하*원,5,등록된 헤드라인이 없습니다,콩스콩스~너 또 또 또 구매할거야.기대이상 프리미엄 급 인정. 루타마야 먹다가 한국에서 구할 수 없어 콩스 믿고 샀는데 .설마 하고..근데 루타마야 8만원짜리 비교해도 손색없네요.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,황*숙,5,등록된 헤드라인이 없습니다,알 크기가  고르고 잘 여물었습니다.더운 날임에도 상한것없이 잘 배송되어  구매하길 잘했다는 생각입니다~,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,정*훈,5,"자주시키는상품입니다.저렴하고 향도괜찮구요,",향도좋고 커피맛도좋와요!자주시켜먹는원두입니다.에스프레소입자로 저는주문해서 진하게 드립해서먹어요!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*정,5,너무 신선하고 맛납니다,주문즉시 로스팅이라 완전 좋은데맛까지 취향저격입니다가격까지 저렴해서 너무 잘샀다 싶고꼭 재주문 할거에요 잘마시겠습니다!!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,정*하,5,싱싱해요,핸드드립하는데 갓볶으신거같아요.거품이 잘올라와요.향도좋고 삼미맛도 좋습니다^^,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,호박줄,5,등록된 헤드라인이 없습니다,가격대비 맛 괜찮아요 윤기가 조금 적긴 한데 매트한 원두 처음인데 왜 기름기가 없는진 모르겠지만 맛은 가격에 맞아요 워낙 연하게 먹어서 재구매 의사 있어요,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*훈,5,아주 좋네요,"가격도 착하고, 커피 향 최고 매일 하루에 2잔씩 마시고 있어요. 이렇게 마셔도 1달동안 커피걱정 마실수 있을것 같아요 다음에 재구매 할깨요",예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,권*민,5,등록된 헤드라인이 없습니다,"원두향도 좋고 커피도 마셔보니 산미도 적당하고,입안에서 느껴지는커미맛도 좋아요.",괜찮아요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*희,5,자주 애용하는 커피~,자주 애용하는 예가체프에요.상큼한 향과 구수한 맛이 좋아요.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*덕,5,등록된 헤드라인이 없습니다,1년 넘게 꾸준히 먹고 있는데 가격이 계속 오르네요. 원두라 대량으로 사놓을 수도 없고. 물가 상승이 피부로 느껴지네요.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*경,5,예가체프,늘먹던걸루 주문했는데 지퍼팩이 아니네요 1kg이라 그런가?,괜찮아요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,안성네,5,향 맛 굿!!,향이 정말 맘에 들어요^^맛또한 매우좋아요!!신선은 전문가가 아니라 모르지만....맑게 우려져 좋아요^^또 올래요~~!!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,박*연,5,"향도 좋고, 신선합니다.","핸드드립용으로 홀빈 구매했습니다.향도 좋고, 신선합니다. 커피 맛이 좋아요. 만족합니다.",예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,임*미,5,산미를좋아해서,예가체프 를선호합니다내가좋 아하는 산미도 적당한것같고가성비도 좋고  정착할것같아요~~~,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*정,5,등록된 헤드라인이 없습니다,신선하고 좋아요 분쇄하는게 번거롭지만 맛있는 커피 마시고 있어요 배송료가 무료였으면 더 좋앗겟다는 생각,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,장*정,5,깊고 진한 맛의 대표,동네 커피숍에서 요 원두 쓰는거 보고냉큼 시켜봤어요~~^^다른 원두보다 진한 맛!! 맛있어요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,유*정,5,향과 맛이 좋습니다.,구수한 풍미가 있어 선호!!!!  더치분쇄로 고운 입자가 진하게 추출되어 냉 커피용으로 적합!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,차*영,5,향이 쥑이네요..,향이 쥑이네요...맛은 다른 커피보다 진한거같아요...근데 맛도 향도 진하고 좋아요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*연,5,등록된 헤드라인이 없습니다,예가체프를 즐겨 먹는데 콩스콩스에서 구매하는 커피는 항상 맛있어요믿고 구매 합니다.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*우,5,등록된 헤드라인이 없습니다,에티오피아 예가체프 없으면 일상생활이 불가능할 정도입니다,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,정*수,5,등록된 헤드라인이 없습니다,비싼 예가체프지만 역시 콩스콩스눈 가성비 짱이지요~벌써 볓번째 주문인지 모릅니다~~ㅎㅎㅎ,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,고*화,5,신선하고 맛있어요,항상 주문해 먹던 커피라서 예상했지만 역시 신선하고 맛있어요~~^^,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*옥,5,등록된 헤드라인이 없습니다,가격대비 만족합니다. 맛도 좋고 향도 좋고 신선합니다.계속 구매하게 될 것 같습니다.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,씅주,5,등록된 헤드라인이 없습니다,다 떨어져가서 재구매 하려다 후기 쓰네요커피향 너무 좋구요 제 입맛엔 딱이네요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,W*I,5,2번째 구매.,주문한 날에 바로 볶아서 보내준다 해서 주문해봤는데 맛이 괜찮아요.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,유*경,5,등록된 헤드라인이 없습니다,가격대비 커피 향도 좋으며빠른배송 이라. 좋으네요~~^_^6번째 시켜서  먹고 있어요♡^♡,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,박*빈,5,등록된 헤드라인이 없습니다,좀 양이 많아서 소분 해놔야하긴 하지만 커피 맛이 진하고 맛있어요!!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*필,5,등록된 헤드라인이 없습니다,향이 너무 좋고요~^^방탄커피하려고 샀는데 잘 할수있을것 같아요^^,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,쿠팡실구매자,5,등록된 헤드라인이 없습니다,쓰지않고 맛이좋고 신선합니다.제입맛에는 아주 좋아요.,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,고*정,5,좋아요,향도 좋고ᆢ 맛도 좋고 ᆢ양도 많아~너무 좋아요^^,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*진,5,등록된 헤드라인이 없습니다,커피신선하고 맛있네요 제입맛에 굿 완전좋아요~~~~^^,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,손*석,5,등록된 헤드라인이 없습니다,진짜 향 좋고내 입에 최고 맛이에요,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*화,5,등록된 헤드라인이 없습니다,단골입니다향도좋구 굿~,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,임*희,5,가격 대비 훌륭합니다. 상품에대한 평가를 각 종류별로지,가성비 짱,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,칠둥이맘,5,한번맛보고 재구매했어요,모카포트에.내려먹는데 맛난고 좋네요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*현,5,이번엔 쿠팡에서 구매했어요,오랫동안 이용하고 있습니다! 품질 대만족!,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,학종폐지,5,등록된 헤드라인이 없습니다,향이 최고,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,임*영,5,등록된 헤드라인이 없습니다,먹어보니 맛있어서 재구매,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*애,5,맛 좋아요,선물도 요렇게 이쁘게 보내주셨네요.굿,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,양*이,5,항상 시켜먹는 곳인데 상품평은 처음 쓰는것 같아요,가격대비 맛 좋습니다 사은품도 주고 좋습니다,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*필,5,등록된 헤드라인이 없습니다,콩스콩스는 믿을만한 기업입니다.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,신*선,5,등록된 헤드라인이 없습니다,가격대비너무좋앙ㅛ,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,조*원,5,등록된 헤드라인이 없습니다,눌 잘 이용하고있어요~,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*율,5,맛나요,항상 마시는 커피특히 라떼에도 잘 맞아 좋아요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,황*구,5,향이 좋아서따뜻하거먹으니좋아요,부드럽게 잘분쇄가마음에들어요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,임*수,5,로스팅 최고!,지인 권유로 구매한 후 계속 구매하고 있어요.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,박*남,5,최고입니다 더치커피 마시,던중 향만족 맛 음미 최고,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,손*진,5,등록된 헤드라인이 없습니다,가격대비 괜찮습니다. 가성비 좋아요.,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*예,5,등록된 헤드라인이 없습니다,커피향도 좋고 맛도 일품입니다,맛 평가 없음,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,전*정,5,등록된 헤드라인이 없습니다,"지인추천,  좋아요!",괜찮아요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,이*희,5,또시킬거임,맛있어요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,김*정,5,재구매추천,매번 시켜먹어요,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
에티오피아예가체프g4,한*준,5,저렴한 가격에 좋은 상품 구매해서 기쁜이 업 됐습니다,향과 맛 신선도가 잘 유지되서 감사합니다,예상보다 맛있어요,7.0,6,6,6,6.0,[시티/풀시티],에티오피아,향긋하고 새콤달콤한 각종 베리류의 향미가 풍부한 커피입니다. 차를 마시는 듯한 가벼운 바디와 깔끔한 후미(뒷 맛)를 갖고 있으며 은은한 단 맛을 느낄 수 있습니다.
